gene_id,male_mean,female_mean,difference,p_value,p_adj,gene_symbol,gene_title,gene_type
4595,0.3631991,0.4196252,-0.056426078,0.12877189360128255,0.18789204690692524,MUTYH,mutY DNA glycosylase,protein-coding
4597,0.6334538,0.8271058,-0.19365203,0.03358252952162934,0.05886612028190622,MVD,mevalonate diphosphate decarboxylase,protein-coding
4598,0.28322014,0.48247087,-0.19925073,0.0005255881390244774,0.001462629927289787,MVK,mevalonate kinase,protein-coding
4599,0.5851211,0.45991823,0.12520286,1.0787891537589752e-05,4.424255717744726e-05,MX1,MX dynamin like GTPase 1,protein-coding
460,0.5805907,0.44722652,0.1333642,0.0004939410119430739,0.0013861381277564797,ASTN1,astrotactin 1,protein-coding
4600,-0.12209748,-0.20027575,0.07817827,0.01380580644812209,0.026874780024072183,MX2,MX dynamin like GTPase 2,protein-coding
4601,0.9233417,0.8427978,0.080543876,0.056953259542305845,0.09294675451913509,MXI1,"MAX interactor 1, dimerization protein",protein-coding
4602,-0.2742051,-0.5763692,0.30216414,1.8436341049263468e-06,8.934088539910378e-06,MYB,"MYB proto-oncogene, transcription factor",protein-coding
4603,0.4826599,0.12400012,0.3586598,6.110598457142313e-17,2.2690198126400733e-15,MYBL1,MYB proto-oncogene like 1,protein-coding
4604,-0.32606164,-0.21782671,-0.10823493,0.020906023303170776,0.0387621379578116,MYBPC1,"myosin binding protein C, slow type",protein-coding
4605,-1.4141492,-0.9971275,-0.4170217,2.747374519482194e-08,1.9577822587385252e-07,MYBL2,MYB proto-oncogene like 2,protein-coding
4606,-0.0122233275,0.17494263,-0.18716596,1.9808696108389966e-05,7.664833823736081e-05,MYBPC2,"myosin binding protein C, fast type",protein-coding
4607,0.2860971,0.4542228,-0.16812569,2.7960416638815767e-06,1.2978012662775632e-05,MYBPC3,"myosin binding protein C, cardiac",protein-coding
4608,0.53794724,0.65367913,-0.115731895,0.009965573383192823,0.020175128617672664,MYBPH,myosin binding protein H,protein-coding
4609,-2.5096433,-2.5585022,0.04885888,0.07924853815052126,0.12393453993652492,MYC,"MYC proto-oncogene, bHLH transcription factor",protein-coding
4610,0.43610686,0.11357194,0.32253492,2.6111402002393134e-14,6.016847923093505e-13,MYCL,"MYCL proto-oncogene, bHLH transcription factor",protein-coding
4613,0.13344806,0.16591194,-0.03246388,0.16578721110405226,0.23294104610106636,MYCN,"MYCN proto-oncogene, bHLH transcription factor",protein-coding
4615,-0.62155014,-0.26918656,-0.3523636,4.5687459509560147e-08,3.084529029758256e-07,MYD88,MYD88 innate immune signal transduction adaptor,protein-coding
4616,1.7805035,1.1254808,0.65502274,1.0695388699981022e-09,1.0095922809599238e-08,GADD45B,growth arrest and DNA damage inducible beta,protein-coding
4617,0.6034145,0.5879799,0.015434563,0.5678756459281505,0.6508306595173416,MYF5,myogenic factor 5,protein-coding
4618,-0.061249245,0.10676538,-0.16801463,0.0002395876602095617,0.0007341875901226638,MYF6,myogenic factor 6,protein-coding
4619,-0.09159772,-0.01348607,-0.07811165,0.15457134719342858,0.21918053464465004,MYH1,myosin heavy chain 1,protein-coding
462,-0.2876685,0.0024640802,-0.29013258,1.9631775740020488e-05,7.613102589587058e-05,SERPINC1,serpin family C member 1,protein-coding
4620,-0.23118381,-0.12351807,-0.10766574,0.0007249837827294156,0.0019505892783693224,MYH2,myosin heavy chain 2,protein-coding
4621,0.41045254,0.509644,-0.09919143,0.006778714225386858,0.014277804368797059,MYH3,myosin heavy chain 3,protein-coding
4622,0.30581287,0.21041986,0.095393,0.006327896101892389,0.013424591833441642,MYH4,myosin heavy chain 4,protein-coding
4624,-0.6724104,-0.6121049,-0.060305536,0.079849923422959,0.1247800552615336,MYH6,myosin heavy chain 6,protein-coding
4625,-0.19412313,-0.2417154,0.047592267,0.532745636995313,0.6168581020830486,MYH7,myosin heavy chain 7,protein-coding
4626,0.50980026,0.55150473,-0.041704476,0.1445973896593453,0.20706198393778708,MYH8,myosin heavy chain 8,protein-coding
4627,0.4179315,0.45805126,-0.040119767,0.7190450128183963,0.782036781475535,MYH9,myosin heavy chain 9,protein-coding
4628,0.047710463,0.31841043,-0.27069998,9.374532681638658e-10,8.924265552064973e-09,MYH10,myosin heavy chain 10,protein-coding
4629,0.0050744414,0.110229105,-0.10515466,0.004408585908670163,0.009741718423030251,MYH11,myosin heavy chain 11,protein-coding
463,-0.04669853,-0.104743704,0.058045175,0.2627960095001248,0.3435941462633937,ZFHX3,zinc finger homeobox 3,protein-coding
4632,-0.19132163,-0.03179104,-0.15953058,9.32635599666187e-05,0.00031345506195978065,MYL1,myosin light chain 1,protein-coding
4633,-0.1659988,-0.13751264,-0.028486162,0.3979133195828636,0.48631658608283357,MYL2,myosin light chain 2,protein-coding
4634,-0.054705925,0.022901656,-0.07760758,0.11843884326480533,0.17503165425180053,MYL3,myosin light chain 3,protein-coding
4635,0.21687087,0.21430108,0.0025697947,0.6442233039959862,0.7190570295756014,MYL4,myosin light chain 4,protein-coding
4636,-0.20184898,0.08636088,-0.28820986,3.624181590176463e-10,3.7232425536412863e-09,MYL5,myosin light chain 5,protein-coding
4637,0.1993707,-0.07419933,0.27357003,1.880644623931279e-10,2.0337356950723514e-09,MYL6,myosin light chain 6,protein-coding
4638,0.07224417,0.37588215,-0.30363798,0.00012469858901250846,0.0004072276040652197,MYLK,myosin light chain kinase,protein-coding
4640,0.5422609,0.46648046,0.07578042,0.70201471866897,0.7681226104332176,MYO1A,myosin IA,protein-coding
4641,-0.27709723,-0.13725102,-0.1398462,0.00014764689008259503,0.00047326855458612366,MYO1C,myosin IC,protein-coding
4642,0.40832296,0.26235813,0.14596483,4.83064946160752e-05,0.0001717192807459559,MYO1D,myosin ID,protein-coding
4643,-0.43553177,-0.6548629,0.21933112,4.9920289938600024e-08,3.3392150535163384e-07,MYO1E,myosin IE,protein-coding
4644,0.7092571,0.42937726,0.27987987,1.1960345269933193e-14,2.9197452769848793e-13,MYO5A,myosin VA,protein-coding
4646,0.27713433,0.32028526,-0.04315093,0.6935263067819268,0.7614706368015314,MYO6,myosin VI,protein-coding
4647,0.043555073,0.003968497,0.039586578,0.10568452879381635,0.15908166922712674,MYO7A,myosin VIIA,protein-coding
4648,0.25418335,0.24199599,0.012187362,0.3948549242904179,0.48305760709062934,MYO7B,myosin VIIB,protein-coding
4649,1.1982222,0.84563965,0.3525825,2.7367409353396895e-09,2.3676170000608905e-08,MYO9A,myosin IXA,protein-coding
4650,0.77472305,0.4705452,0.30417785,2.0938181599877905e-08,1.522866682969291e-07,MYO9B,myosin IXB,protein-coding
4651,0.48731694,0.88683164,-0.3995147,0.00014614215510848447,0.00046856709705523963,MYO10,myosin X,protein-coding
4653,0.2030621,0.2869512,-0.08388911,0.01743492193953264,0.033047004561893974,MYOC,myocilin,protein-coding
4654,0.5545738,0.65929306,-0.10471928,0.000664005630104087,0.0018040173107796494,MYOD1,myogenic differentiation 1,protein-coding
4656,0.6260077,0.63526124,-0.0092535615,0.5862087941839081,0.6670465215709082,MYOG,myogenin,protein-coding
4659,-0.020384159,-0.32915565,0.3087715,1.154626117062244e-13,2.3684244211552983e-12,PPP1R12A,protein phosphatase 1 regulatory subunit 12A,protein-coding
466,-2.7676628,-2.4828422,-0.28482056,0.002939980559836889,0.006798739512599732,ATF1,activating transcription factor 1,protein-coding
4660,0.2132977,0.12156319,0.091734506,0.00025816548759681913,0.0007839074214516222,PPP1R12B,protein phosphatase 1 regulatory subunit 12B,protein-coding
4661,0.57293993,0.5471082,0.025831759,0.40537521712993063,0.4937719273567617,MYT1,myelin transcription factor 1,protein-coding
4664,-0.33569103,-0.5442048,0.20851374,0.0025915601346644885,0.00608200139732416,NAB1,NGFI-A binding protein 1,protein-coding
4665,0.9810081,0.7960379,0.1849702,0.020775563777349446,0.03856029175731209,NAB2,NGFI-A binding protein 2,protein-coding
4666,-0.89659745,-0.86928535,-0.0273121,0.22681454822856906,0.3032393179223294,NACA,nascent polypeptide associated complex subunit alpha,protein-coding
4668,0.28977296,0.45897183,-0.16919887,3.8336099006857665e-05,0.00013937110839178454,NAGA,alpha-N-acetylgalactosaminidase,protein-coding
4669,-0.29154497,-0.3696808,0.07813582,0.0003900990733838132,0.0011270544590287438,NAGLU,N-acetyl-alpha-glucosaminidase,protein-coding
467,1.1383086,0.9753062,0.16300243,8.108255068441398e-05,0.0002764340942581459,ATF3,activating transcription factor 3,protein-coding
4670,-1.2352746,-1.4186832,0.18340862,0.021737684804821907,0.040147142812560974,HNRNPM,heterogeneous nuclear ribonucleoprotein M,protein-coding
4671,0.65935624,0.6638632,-0.0045069456,0.8547486666469037,0.8905046532935883,NAIP,NLR family apoptosis inhibitory protein,protein-coding
4673,-0.57120866,-0.5181581,-0.053050578,0.1132472460573724,0.1685922049746754,NAP1L1,nucleosome assembly protein 1 like 1,protein-coding
4674,0.2055976,0.36562148,-0.16002388,3.127629412231932e-05,0.0001156838145634421,NAP1L2,nucleosome assembly protein 1 like 2,protein-coding
4675,0.47194493,0.49910372,-0.027158797,0.22730815600247256,0.3037345487967138,NAP1L3,nucleosome assembly protein 1 like 3,protein-coding
4676,0.1009611,0.16812673,-0.067165636,0.09196680235910137,0.14103330507314363,NAP1L4,nucleosome assembly protein 1 like 4,protein-coding
4677,-0.057321936,0.051624734,-0.108946666,0.010074871449035858,0.020354476437842356,NARS,asparaginyl-tRNA synthetase,protein-coding
4678,-0.21827382,-0.32418013,0.10590631,0.5853262328924524,0.6661652325607601,NASP,nuclear autoantigenic sperm protein,protein-coding
468,-0.51315606,-0.4444504,-0.06870565,0.7626785608723082,0.8183742099777018,ATF4,activating transcription factor 4,protein-coding
4680,0.22780026,0.2382651,-0.010464832,0.629897273052807,0.7063283229211392,CEACAM6,carcinoembryonic antigen related cell adhesion molecule 6,protein-coding
4681,0.48993945,0.23523241,0.25470704,8.922249822843336e-11,1.0382044577108591e-09,NBL1,"NBL1, DAN family BMP antagonist",protein-coding
4682,-1.0666765,-1.1565015,0.089825034,0.6384362903286976,0.7136962810275829,NUBP1,nucleotide binding protein 1,protein-coding
4683,-1.6038307,-1.7030553,0.09922457,0.48603459412810235,0.5736557660518187,NBN,nibrin,protein-coding
4684,1.1465936,0.9426149,0.20397866,8.936171345842797e-05,0.000301574378186559,NCAM1,neural cell adhesion molecule 1,protein-coding
4685,-0.13892975,0.12213525,-0.261065,1.2831162271315071e-11,1.7713613491687814e-10,NCAM2,neural cell adhesion molecule 2,protein-coding
4686,-0.2292939,-0.47538763,0.24609374,2.2316892924415077e-06,1.0585712042023434e-05,NCBP1,nuclear cap binding protein subunit 1,protein-coding
4688,0.6055421,0.56782967,0.037712455,0.006518125557118984,0.013795998169810392,NCF2,neutrophil cytosolic factor 2,protein-coding
4689,-0.13306615,-0.06384021,-0.06922594,0.9661001498268461,0.9753568624244827,NCF4,neutrophil cytosolic factor 4,protein-coding
4690,-0.16262561,-0.18859759,0.025971979,0.9013280548166387,0.9269894702193497,NCK1,NCK adaptor protein 1,protein-coding
4691,-1.2657406,-1.2028859,-0.06285477,0.8219007850319352,0.8663126605569167,NCL,nucleolin,protein-coding
4692,0.11883782,0.19603433,-0.07719651,0.00601627493828971,0.012843054102032129,NDN,"necdin, MAGE family member",protein-coding
4693,0.1016305,0.2902855,-0.18865499,9.227818844743379e-05,0.0003103971370204539,NDP,norrin cystine knot growth factor NDP,protein-coding
4694,-0.4615999,-0.17243025,-0.28916964,3.2724058395156316e-13,6.1427057057061186e-12,NDUFA1,NADH:ubiquinone oxidoreductase subunit A1,protein-coding
4695,0.22036022,0.23051283,-0.010152608,0.9527051819436648,0.9660713444904909,NDUFA2,NADH:ubiquinone oxidoreductase subunit A2,protein-coding
4696,-0.22172034,0.111672364,-0.3333927,9.633616803239617e-16,2.8344445811536517e-14,NDUFA3,NADH:ubiquinone oxidoreductase subunit A3,protein-coding
4697,-0.31480888,-0.24636655,-0.06844233,0.04279788758728802,0.07266386973916632,NDUFA4,NDUFA4 mitochondrial complex associated,protein-coding
4698,-0.101435654,0.1031632,-0.20459884,2.0260913278999207e-09,1.802139530328299e-08,NDUFA5,NADH:ubiquinone oxidoreductase subunit A5,protein-coding
47,0.4846359,1.2484126,-0.7637767,2.566543788241536e-15,7.024328878959376e-14,ACLY,ATP citrate lyase,protein-coding
4700,-0.6537973,-0.4035138,-0.25028354,2.69418166818189e-08,1.924326280726903e-07,NDUFA6,NADH:ubiquinone oxidoreductase subunit A6,protein-coding
4701,0.07410401,0.38260108,-0.30849707,1.3282666617278031e-12,2.2370042904071527e-11,NDUFA7,NADH:ubiquinone oxidoreductase subunit A7,protein-coding
4702,0.23268071,0.4613688,-0.22868809,4.885774931872313e-08,3.27346920435445e-07,NDUFA8,NADH:ubiquinone oxidoreductase subunit A8,protein-coding
4703,0.35757297,0.28812385,0.06944913,0.0205769974441619,0.038232588468971804,NEB,nebulin,protein-coding
4704,-0.8273857,-0.47259635,-0.35478938,1.1852989392260954e-15,3.422099607208268e-14,NDUFA9,NADH:ubiquinone oxidoreductase subunit A9,protein-coding
4705,-0.12976393,-0.20902024,0.07925631,0.0019800659196598782,0.004789141192381201,NDUFA10,NADH:ubiquinone oxidoreductase subunit A10,protein-coding
4706,-0.34178028,-0.3956687,0.05388841,0.1566634663610484,0.2217899877467851,NDUFAB1,NADH:ubiquinone oxidoreductase subunit AB1,protein-coding
4707,-0.31284523,0.0038094104,-0.31665465,8.628836864117115e-15,2.1621199361958494e-13,NDUFB1,NADH:ubiquinone oxidoreductase subunit B1,protein-coding
4708,-1.3212577,-1.0938303,-0.22742736,5.332610618440261e-05,0.00018788346300123332,NDUFB2,NADH:ubiquinone oxidoreductase subunit B2,protein-coding
4709,0.89413154,0.97901964,-0.0848881,0.06724798864962278,0.10758281911141314,NDUFB3,NADH:ubiquinone oxidoreductase subunit B3,protein-coding
471,-1.4491234,-1.1223534,-0.32676995,8.76123125342645e-07,4.565621983598172e-06,ATIC,5-aminoimidazole-4-carboxamide ribonucleotide formyltransferase/IMP cyclohydrolase,protein-coding
4710,-0.6335265,-0.13527113,-0.49825537,1.3789631465656485e-28,2.786861913255953e-26,NDUFB4,NADH:ubiquinone oxidoreductase subunit B4,protein-coding
4711,0.35220063,0.3085004,0.04370022,0.2088344078815304,0.2825406694867765,NDUFB5,NADH:ubiquinone oxidoreductase subunit B5,protein-coding
4712,0.5825678,0.65101403,-0.06844622,0.05543523680609957,0.09083009029048318,NDUFB6,NADH:ubiquinone oxidoreductase subunit B6,protein-coding
4713,0.22059421,0.2546058,-0.034011588,0.7521556415099231,0.810057251456871,NDUFB7,NADH:ubiquinone oxidoreductase subunit B7,protein-coding
4714,0.04238981,0.3288479,-0.28645808,1.9988595757144728e-12,3.2423606380800024e-11,NDUFB8,NADH:ubiquinone oxidoreductase subunit B8,protein-coding
4717,-0.7621791,-0.64287245,-0.119306624,0.023450004745982574,0.042891937464165156,NDUFC1,NADH:ubiquinone oxidoreductase subunit C1,protein-coding
4719,-0.45423666,-0.279285,-0.17495164,0.00026086384188695887,0.0007912909068318714,NDUFS1,NADH:ubiquinone oxidoreductase core subunit S1,protein-coding
472,-0.07741764,0.012587519,-0.09000516,0.01198959657816041,0.023759483461752377,ATM,ATM serine/threonine kinase,protein-coding
4720,-0.80280775,-0.6643925,-0.13841528,0.002824805319339959,0.0065730841783357905,NDUFS2,NADH:ubiquinone oxidoreductase core subunit S2,protein-coding
4722,-0.8124026,-0.83773255,0.025329947,0.41151558363356955,0.5000654623001128,NDUFS3,NADH:ubiquinone oxidoreductase core subunit S3,protein-coding
4723,0.97075754,0.80275327,0.16800427,0.0005898611332366385,0.0016195563586951626,NDUFV1,NADH:ubiquinone oxidoreductase core subunit V1,protein-coding
4724,-0.19962414,-0.08175474,-0.1178694,9.754265521615466e-05,0.00032650172508953424,NDUFS4,NADH:ubiquinone oxidoreductase subunit S4,protein-coding
4726,-0.6952317,-0.58609253,-0.109139144,0.0014707826909717146,0.0036689212898217923,NDUFS6,NADH:ubiquinone oxidoreductase subunit S6,protein-coding
4728,0.27603707,0.39255714,-0.11652008,0.0014805831072672163,0.0036907085270025753,NDUFS8,NADH:ubiquinone oxidoreductase core subunit S8,protein-coding
4729,-0.363807,-0.09693188,-0.26687512,2.009926330676309e-12,3.2517548299970517e-11,NDUFV2,NADH:ubiquinone oxidoreductase core subunit V2,protein-coding
473,0.24565132,0.04378851,0.20186281,6.370007089851211e-06,2.73050929776376e-05,RERE,arginine-glutamic acid dipeptide repeats,protein-coding
4733,0.24016733,0.071195126,0.16897221,0.00018615805329203744,0.0005823284651063786,DRG1,developmentally regulated GTP binding protein 1,protein-coding
4734,-0.5093915,-0.18665114,-0.32274035,3.268795050088503e-12,5.107440478769463e-11,NEDD4,"neural precursor cell expressed, developmentally down-regulated 4, E3 ubiquitin protein ligase",protein-coding
4735,0.09310516,0.22631903,-0.13321388,0.0005354599310277264,0.0014860760985389038,SEPT2,septin 2,protein-coding
4736,0.39378724,0.06150821,0.33227903,1.867532752232028e-12,3.06156167147825e-11,RPL10A,ribosomal protein L10a,protein-coding
4738,0.7576748,0.77388495,-0.016210139,0.20330165293073799,0.2760549374744066,NEDD8,"neural precursor cell expressed, developmentally down-regulated 8",protein-coding
4739,0.34152958,0.49802792,-0.15649834,0.00029979973038147845,0.0008938164633960983,NEDD9,"neural precursor cell expressed, developmentally down-regulated 9",protein-coding
474,0.33324668,0.34365004,-0.010403365,0.5193141649970118,0.6045424953808463,ATOH1,atonal bHLH transcription factor 1,protein-coding
4741,0.5840796,0.4785824,0.10549721,0.006835531865593386,0.014390101919234163,NEFM,neurofilament medium,protein-coding
474344,0.2075193,0.2352104,-0.027691111,0.7821986150340402,0.8348146936316897,GIMAP6,"GTPase, IMAP family member 6",protein-coding
4744,0.13477308,0.01922031,0.11555277,0.00032404878509154203,0.0009568559096068335,NEFH,neurofilament heavy,protein-coding
4745,0.57108146,0.3528468,0.21823466,2.2580827147724063e-07,1.3281318562840758e-06,NELL1,neural EGFL like 1,protein-coding
475,1.0160754,0.7752049,0.24087048,5.314184043540805e-06,2.3248140840585893e-05,ATOX1,antioxidant 1 copper chaperone,protein-coding
4750,0.4294782,0.3314397,0.098038495,0.021781855321755455,0.04021667102090778,NEK1,NIMA related kinase 1,protein-coding
4751,-0.46681556,-0.69091547,0.2240999,0.09126105629604139,0.1400555585730858,NEK2,NIMA related kinase 2,protein-coding
4752,-0.7773684,-0.85078615,0.07341772,0.019337491635328864,0.03619634882652195,NEK3,NIMA related kinase 3,protein-coding
4753,0.051655807,0.047273222,0.0043825842,0.7661242447426284,0.8214280474158222,NELL2,neural EGFL like 2,protein-coding
4756,0.1513408,-0.035369754,0.18671055,8.416172881863093e-08,5.38146158130748e-07,NEO1,neogenin 1,protein-coding
4758,1.8372695,1.7685126,0.06875694,0.13988169235187603,0.20143225129236395,NEU1,neuraminidase 1,protein-coding
4759,0.5257234,0.46238497,0.06333843,0.11817279052914918,0.1747641748612465,NEU2,neuraminidase 2,protein-coding
476,0.68069065,0.49230018,0.18839046,3.7680017605789986e-05,0.0001372692839965068,ATP1A1,ATPase Na+/K+ transporting subunit alpha 1,protein-coding
4760,-0.01605712,0.0037884982,-0.01984562,0.47752864784471316,0.565511351645497,NEUROD1,neuronal differentiation 1,protein-coding
4761,-0.045472898,0.08351029,-0.12898318,0.014803473790825741,0.028552906457623022,NEUROD2,neuronal differentiation 2,protein-coding
4762,0.64914274,0.43758258,0.21156016,8.428133003377597e-08,5.38352454226109e-07,NEUROG1,neurogenin 1,protein-coding
4763,-0.36740535,-0.71977854,0.35237318,1.9060775676952713e-07,1.1351750847607393e-06,NF1,neurofibromin 1,protein-coding
477,0.30648556,0.10321099,0.20327458,5.614981824305345e-07,3.049405107050057e-06,ATP1A2,ATPase Na+/K+ transporting subunit alpha 2,protein-coding
4771,-0.5019379,-0.33956558,-0.16237235,1.780798600048998e-06,8.65681590749371e-06,NF2,neurofibromin 2,protein-coding
4772,0.024156785,-0.086124405,0.11028119,0.001765347614257146,0.004325716366446851,NFATC1,nuclear factor of activated T cells 1,protein-coding
4775,0.8742809,0.786841,0.087439954,0.002876921315839973,0.006675453789135175,NFATC3,nuclear factor of activated T cells 3,protein-coding
4776,0.45071596,0.32959196,0.121124,0.0009044845671117583,0.002376488945395062,NFATC4,nuclear factor of activated T cells 4,protein-coding
4778,0.22650705,0.21850389,0.00800316,0.5923152186696772,0.672753087871732,NFE2,"nuclear factor, erythroid 2",protein-coding
4779,-0.53462374,-0.4573049,-0.07731885,0.0021843625348925504,0.005215616166178315,NFE2L1,"nuclear factor, erythroid 2 like 1",protein-coding
478,1.0223225,1.0703989,-0.04807639,0.9247969683258571,0.9447996209100162,ATP1A3,ATPase Na+/K+ transporting subunit alpha 3,protein-coding
4780,-0.7038293,-0.6221371,-0.08169216,0.8076164255644622,0.8551314352329833,NFE2L2,"nuclear factor, erythroid 2 like 2",protein-coding
4781,0.2620384,0.02873981,0.2332986,2.3858602599997e-06,1.1256366354870379e-05,NFIB,nuclear factor I B,protein-coding
4782,0.28287858,0.18108095,0.101797625,0.39673972805993507,0.48497842018075155,NFIC,nuclear factor I C,protein-coding
4783,1.675214,2.1000297,-0.42481565,4.628918588315466e-06,2.0527089336961533e-05,NFIL3,"nuclear factor, interleukin 3 regulated",protein-coding
4784,0.13129245,0.36741826,-0.23612581,5.198524962576912e-09,4.258955956459112e-08,NFIX,nuclear factor I X,protein-coding
479,0.104594596,0.3477974,-0.2432028,1.8682854231260988e-08,1.3677091862410062e-07,ATP12A,ATPase H+/K+ transporting non-gastric alpha2 subunit,protein-coding
4790,-1.6307714,-1.8607152,0.22994375,0.001906516221657129,0.004628501768528769,NFKB1,nuclear factor kappa B subunit 1,protein-coding
4791,0.5745755,0.6681074,-0.09353191,0.7524868361861532,0.8101176942190984,NFKB2,nuclear factor kappa B subunit 2,protein-coding
4792,-2.006574,-1.196425,-0.81014895,3.8045481063914664e-14,8.496824104274275e-13,NFKBIA,NFKB inhibitor alpha,protein-coding
4793,0.3962263,0.016225677,0.38000062,5.174754359206039e-17,1.975057948615853e-15,NFKBIB,NFKB inhibitor beta,protein-coding
4794,0.7625782,0.7689504,-0.0063722134,0.41812379458434146,0.5062492771199922,NFKBIE,NFKB inhibitor epsilon,protein-coding
4795,1.0306332,0.9393916,0.0912416,0.005492433310563703,0.011837538086124009,NFKBIL1,NFKB inhibitor like 1,protein-coding
4796,0.5706453,0.65815836,-0.08751309,0.4635296515125499,0.5517421592977421,TONSL,"tonsoku like, DNA repair protein",protein-coding
4798,0.4565109,0.21359691,0.24291399,4.1052064051496965e-06,1.845696008850673e-05,NFRKB,nuclear factor related to kappaB binding protein,protein-coding
4799,-0.6756625,-0.7240028,0.04834026,0.1538663641565519,0.21830642620807594,NFX1,"nuclear transcription factor, X-box binding 1",protein-coding
48,0.6265945,0.96645105,-0.33985656,5.032744979192199e-11,6.155126994392999e-10,ACO1,aconitase 1,protein-coding
4800,0.11714497,0.2359826,-0.118837625,0.018039610034047505,0.03409356316108196,NFYA,nuclear transcription factor Y subunit alpha,protein-coding
4801,-0.5339585,-0.6507165,0.11675799,0.049232531539533435,0.08197442582649489,NFYB,nuclear transcription factor Y subunit beta,protein-coding
4802,-0.6952998,-0.7172115,0.02191168,0.5349730308495393,0.6188559185805687,NFYC,nuclear transcription factor Y subunit gamma,protein-coding
4803,0.44399807,0.38362873,0.060369343,0.4019796836871662,0.4904112360707951,NGF,nerve growth factor,protein-coding
4804,0.9628407,0.81442446,0.14841622,0.0005127384916006663,0.0014332916025449325,NGFR,nerve growth factor receptor,protein-coding
4807,0.20789585,0.25612184,-0.048226,0.2556447337851244,0.3355609325067093,NHLH1,nescient helix-loop-helix 1,protein-coding
4808,0.2296663,0.1852336,0.0444327,0.7356162758144416,0.7953305582557221,NHLH2,nescient helix-loop-helix 2,protein-coding
4809,-0.49969223,-0.39539552,-0.104296714,0.0042975522411662975,0.009510002532163926,SNU13,small nuclear ribonucleoprotein 13,protein-coding
481,1.2937737,1.588595,-0.29482138,0.014055760868230698,0.02729669501946251,ATP1B1,ATPase Na+/K+ transporting subunit beta 1,protein-coding
4811,-0.6670928,-0.62622285,-0.04086995,0.015580520121838356,0.02986266356685685,NID1,nidogen 1,protein-coding
4814,-0.2766037,-0.28620666,0.009602964,0.9125746980127134,0.9352581991105438,NINJ1,ninjurin 1,protein-coding
4815,4.196167e-06,-0.14023678,0.14024098,0.0001664000170802414,0.0005272113622629699,NINJ2,ninjurin 2,protein-coding
4817,1.8283739,1.7196225,0.108751416,0.5248697656886614,0.6091691274157238,NIT1,nitrilase 1,protein-coding
4818,-0.18474336,-0.13914052,-0.045602843,0.4434014532347704,0.5316849640578007,NKG7,natural killer cell granule protein 7,protein-coding
482,1.5290242,1.2836059,0.24541831,7.124089540273072e-05,0.0002458728327337246,ATP1B2,ATPase Na+/K+ transporting subunit beta 2,protein-coding
4820,0.05278372,-0.074644454,0.12742817,5.623500060838069e-05,0.00019745516590718233,NKTR,natural killer cell triggering receptor,protein-coding
4821,-0.20311508,-0.093021885,-0.11009319,0.0039171059551850835,0.008759311121988338,NKX2-2,NK2 homeobox 2,protein-coding
4824,-0.8697563,-0.46540323,-0.40435305,7.997933994517236e-13,1.4025395488536057e-11,NKX3-1,NK3 homeobox 1,protein-coding
4825,0.48879,0.56937796,-0.08058795,0.7276423046222497,0.7883964081018715,NKX6-1,NK6 homeobox 1,protein-coding
4826,0.6096271,0.5272187,0.08240843,0.0142323917092718,0.02759624488705611,NNAT,neuronatin,protein-coding
4828,0.4457569,0.33943522,0.10632169,0.08338761722657889,0.12966306981749826,NMB,neuromedin B,protein-coding
4829,0.13732289,0.06805187,0.06927102,0.07185070776798184,0.11386753122042424,NMBR,neuromedin B receptor,protein-coding
483,0.3247113,0.3928395,-0.0681282,0.45110232130644723,0.5396593320782029,ATP1B3,ATPase Na+/K+ transporting subunit beta 3,protein-coding
4830,-1.8881757,-1.179997,-0.70817876,6.786692175328016e-13,1.2021026025494797e-11,NME1,NME/NM23 nucleoside diphosphate kinase 1,protein-coding
4832,0.09107625,0.055333856,0.03574239,0.8328384511444891,0.8747003259251372,NME3,NME/NM23 nucleoside diphosphate kinase 3,protein-coding
4833,-1.6173093,-1.1381458,-0.47916353,1.2025740877428422e-13,2.462679959085342e-12,NME4,NME/NM23 nucleoside diphosphate kinase 4,protein-coding
4835,1.060843,1.2680695,-0.20722651,3.4156440093179865e-05,0.00012550837361213752,NQO2,N-ribosyldihydronicotinamide:quinone reductase 2,protein-coding
4836,-1.7635701,-1.0722214,-0.6913487,1.7315651865488438e-16,5.832441426167799e-15,NMT1,N-myristoyltransferase 1,protein-coding
4837,-0.11945727,-0.082579,-0.036878265,0.1256111000475296,0.1840862626469264,NNMT,nicotinamide N-methyltransferase,protein-coding
4839,-0.88242954,-0.90272695,0.020297408,0.6372631884283468,0.7129225469741743,NOP2,NOP2 nucleolar protein,protein-coding
4841,-0.06265806,0.0072330264,-0.06989108,0.0060120394306981805,0.012836235209845372,NONO,non-POU domain containing octamer binding,protein-coding
4842,0.27509305,0.38218418,-0.10709113,0.005127064858777854,0.011133586386204476,NOS1,nitric oxide synthase 1,protein-coding
4843,-0.15915108,-0.07985395,-0.079297125,0.013352133131696605,0.026127793213897736,NOS2,nitric oxide synthase 2,protein-coding
4846,-0.004891431,0.43152636,-0.4364178,6.172932238395545e-10,6.0831261898433465e-09,NOS3,nitric oxide synthase 3,protein-coding
4848,-0.27918196,-0.64358795,0.364406,1.7175329560127898e-17,6.942211895647761e-16,CNOT2,CCR4-NOT transcription complex subunit 2,protein-coding
4849,-0.19184086,-0.10042654,-0.09141432,0.048637405655578725,0.0811467133220201,CNOT3,CCR4-NOT transcription complex subunit 3,protein-coding
